STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00058184,"TAYLOR PARK, CO US",8/23/72,18.3,1.1,14.4
USC00058184,"TAYLOR PARK, CO US",8/24/72,15,1.1,13.9
USC00058184,"TAYLOR PARK, CO US",8/25/72,16.7,0.6,12.8
USC00058184,"TAYLOR PARK, CO US",8/26/72,18.9,2.2,8.9
USC00058184,"TAYLOR PARK, CO US",8/27/72,15,3.9,9.4
USC00058184,"TAYLOR PARK, CO US",8/28/72,21.1,6.7,15
USC00058184,"TAYLOR PARK, CO US",8/29/72,17.2,7.8,15
USC00058184,"TAYLOR PARK, CO US",8/30/72,18.9,3.3,16.7
USC00058184,"TAYLOR PARK, CO US",8/31/72,19.4,2.2,16.1
USC00058184,"TAYLOR PARK, CO US",9/1/72,17.2,4.4,14.4
USC00058184,"TAYLOR PARK, CO US",9/2/72,18.9,5.6,15.6
USC00058184,"TAYLOR PARK, CO US",9/3/72,17.8,1.7,11.7
USC00058184,"TAYLOR PARK, CO US",9/4/72,18.9,1.7,16.7
USC00058184,"TAYLOR PARK, CO US",9/5/72,20,2.2,18.9
USC00058184,"TAYLOR PARK, CO US",9/6/72,18.9,6.1,7.8
USC00058184,"TAYLOR PARK, CO US",9/7/72,19.4,2.8,11.7
USC00058184,"TAYLOR PARK, CO US",9/8/72,18.3,2.8,16.1
USC00058184,"TAYLOR PARK, CO US",9/9/72,17.2,2.2,10
USC00058184,"TAYLOR PARK, CO US",9/10/72,15,3.9,8.9
USC00058184,"TAYLOR PARK, CO US",9/11/72,17.2,1.7,14.4
USC00058184,"TAYLOR PARK, CO US",9/12/72,17.8,2.2,14.4
USC00058184,"TAYLOR PARK, CO US",9/13/72,17.8,1.1,14.4
USC00058184,"TAYLOR PARK, CO US",9/14/72,18.9,0.6,15.6
USC00058184,"TAYLOR PARK, CO US",9/15/72,19.4,0,16.1
USC00058184,"TAYLOR PARK, CO US",9/16/72,18.3,-1.7,15.6
USC00058184,"TAYLOR PARK, CO US",9/17/72,20,-2.2,16.7
USC00058184,"TAYLOR PARK, CO US",9/18/72,20.6,-0.6,16.7
USC00058184,"TAYLOR PARK, CO US",9/19/72,17.2,4.4,5
USC00058184,"TAYLOR PARK, CO US",9/20/72,12.8,1.7,11.1
USC00058184,"TAYLOR PARK, CO US",9/21/72,15.6,-2.2,12.8
USC00058184,"TAYLOR PARK, CO US",9/22/72,15,-1.1,12.2
USC00058184,"TAYLOR PARK, CO US",9/23/72,13.3,1.1,11.7
USC00058184,"TAYLOR PARK, CO US",9/24/72,12.8,-1.1,5.6
USC00058184,"TAYLOR PARK, CO US",9/25/72,12.2,0,10
USC00058184,"TAYLOR PARK, CO US",9/26/72,13.9,-1.7,11.7
USC00058184,"TAYLOR PARK, CO US",9/27/72,15.6,-2.8,14.4
USC00058184,"TAYLOR PARK, CO US",9/28/72,14.4,6.1,10
USC00058184,"TAYLOR PARK, CO US",9/29/72,18.3,1.1,11.1
USC00058184,"TAYLOR PARK, CO US",9/30/72,17.8,-5,15
USC00058184,"TAYLOR PARK, CO US",10/1/72,17.2,-3.9,15
USC00058184,"TAYLOR PARK, CO US",10/2/72,16.7,-0.6,13.9
USC00058184,"TAYLOR PARK, CO US",10/3/72,19.4,-3.3,14.4
USC00058184,"TAYLOR PARK, CO US",10/4/72,16.7,1.1,10
USC00058184,"TAYLOR PARK, CO US",10/5/72,10.6,3.9,10
USC00058184,"TAYLOR PARK, CO US",10/6/72,11.7,1.7,11.1
USC00058184,"TAYLOR PARK, CO US",10/7/72,12.8,0.6,7.2
USC00058184,"TAYLOR PARK, CO US",10/8/72,12.8,5,11.1
USC00058184,"TAYLOR PARK, CO US",10/9/72,14.4,2.2,12.8
USC00058184,"TAYLOR PARK, CO US",10/10/72,13.9,1.1,11.1
USC00058184,"TAYLOR PARK, CO US",10/11/72,16.7,-1.7,13.3
USC00058184,"TAYLOR PARK, CO US",10/12/72,16.1,-1.7,14.4
USC00058184,"TAYLOR PARK, CO US",10/13/72,15.6,3.3,13.9
USC00058184,"TAYLOR PARK, CO US",10/14/72,14.4,-2.2,12.2
USC00058184,"TAYLOR PARK, CO US",10/15/72,12.8,2.8,5.6
USC00058184,"TAYLOR PARK, CO US",10/16/72,8.9,0.6,7.2
USC00058184,"TAYLOR PARK, CO US",10/17/72,9.4,1.1,4.4
USC00058184,"TAYLOR PARK, CO US",10/18/72,8.3,1.1,6.1
USC00058184,"TAYLOR PARK, CO US",10/19/72,8.3,3.3,6.7
USC00058184,"TAYLOR PARK, CO US",10/20/72,10.6,2.2,5.6
USC00058184,"TAYLOR PARK, CO US",10/21/72,6.1,-3.3,4.4
USC00058184,"TAYLOR PARK, CO US",10/22/72,7.2,-2.8,3.9
USC00058184,"TAYLOR PARK, CO US",10/23/72,7.2,-3.3,5.6
USC00058184,"TAYLOR PARK, CO US",10/24/72,9.4,-7.2,5.6
USC00058184,"TAYLOR PARK, CO US",10/25/72,8.9,-6.7,6.1
USC00058184,"TAYLOR PARK, CO US",10/26/72,10,-6.7,7.2
USC00058184,"TAYLOR PARK, CO US",10/27/72,7.8,-6.1,0
USC00058184,"TAYLOR PARK, CO US",10/28/72,1.1,-1.7,0.6
USC00058184,"TAYLOR PARK, CO US",10/29/72,2.8,-8.3,1.1
USC00058184,"TAYLOR PARK, CO US",10/30/72,2.2,-8.9,-5
USC00058184,"TAYLOR PARK, CO US",10/31/72,0,-10,-1.7
USC00058184,"TAYLOR PARK, CO US",11/1/72,-0.6,-8.9,-3.3
USC00058184,"TAYLOR PARK, CO US",11/2/72,1.1,-6.7,-0.6
USC00058184,"TAYLOR PARK, CO US",11/3/72,3.3,-11.7,-5.6
USC00058184,"TAYLOR PARK, CO US",11/4/72,5.6,-12.8,0
